,molecule_name,potential_energy
7424,dsgdb9nsd_007709,-399.9794273
7425,dsgdb9nsd_007710,-396.171695
7426,dsgdb9nsd_007711,-416.029935
7427,dsgdb9nsd_007712,-416.0315329
7428,dsgdb9nsd_007713,-435.8877533
7429,dsgdb9nsd_007714,-396.14542
7430,dsgdb9nsd_007715,-416.0025173
7431,dsgdb9nsd_007716,-396.1170001
7432,dsgdb9nsd_007717,-416.0081178
7433,dsgdb9nsd_007718,-435.8649311
7434,dsgdb9nsd_007719,-432.0494162
7435,dsgdb9nsd_007720,-416.0293568
7436,dsgdb9nsd_007721,-451.9422591
7437,dsgdb9nsd_007722,-396.1650931
7438,dsgdb9nsd_007723,-383.9290898
7439,dsgdb9nsd_007724,-400.0128723
7440,dsgdb9nsd_007725,-399.9845352
7441,dsgdb9nsd_007726,-416.062346
7442,dsgdb9nsd_007727,-419.8445563
7443,dsgdb9nsd_007728,-435.9215261
7444,dsgdb9nsd_007729,-399.9502589
7445,dsgdb9nsd_007730,-416.0338531
7446,dsgdb9nsd_007731,-435.897476
7447,dsgdb9nsd_007732,-348.0131009
7448,dsgdb9nsd_007733,-364.0562009
7449,dsgdb9nsd_007734,-364.0361935
7450,dsgdb9nsd_007735,-383.900157
7451,dsgdb9nsd_007736,-364.0664499
7452,dsgdb9nsd_007737,-383.9281964
7453,dsgdb9nsd_007738,-380.0843781
7454,dsgdb9nsd_007739,-364.0609808
7455,dsgdb9nsd_007740,-380.0821815
7456,dsgdb9nsd_007741,-399.9474541
7457,dsgdb9nsd_007742,-380.1115209
7458,dsgdb9nsd_007743,-399.9747493
7459,dsgdb9nsd_007744,-348.0049509
7460,dsgdb9nsd_007745,-364.0708311
7461,dsgdb9nsd_007746,-364.0635095
7462,dsgdb9nsd_007747,-380.1190674
7463,dsgdb9nsd_007748,-364.0312497
7464,dsgdb9nsd_007749,-383.9213158
7465,dsgdb9nsd_007750,-399.9786112
7466,dsgdb9nsd_007751,-399.9798364
7467,dsgdb9nsd_007752,-396.166071
7468,dsgdb9nsd_007753,-347.9998899
7469,dsgdb9nsd_007754,-364.0643234
7470,dsgdb9nsd_007755,-399.971738
7471,dsgdb9nsd_007756,-364.0603717
7472,dsgdb9nsd_007757,-380.115199
7473,dsgdb9nsd_007758,-364.0294789
7474,dsgdb9nsd_007759,-383.9198356
7475,dsgdb9nsd_007760,-399.9758447
7476,dsgdb9nsd_007761,-383.8984085
7477,dsgdb9nsd_007762,-399.9637606
7478,dsgdb9nsd_007763,-364.0502231
7479,dsgdb9nsd_007764,-348.0069378
7480,dsgdb9nsd_007765,-364.0626798
7481,dsgdb9nsd_007766,-383.9258207
7482,dsgdb9nsd_007767,-364.0237659
7483,dsgdb9nsd_007768,-383.9070174
7484,dsgdb9nsd_007769,-365.2592745
7485,dsgdb9nsd_007770,-349.2040502
7486,dsgdb9nsd_007771,-313.3030605
7487,dsgdb9nsd_007772,-349.202606
7488,dsgdb9nsd_007773,-349.2041148
7489,dsgdb9nsd_007774,-385.1045166
7490,dsgdb9nsd_007775,-349.2091245
7491,dsgdb9nsd_007776,-349.2037115
7492,dsgdb9nsd_007777,-313.3079613
7493,dsgdb9nsd_007778,-365.2659629
7494,dsgdb9nsd_007779,-401.162775
7495,dsgdb9nsd_007780,-385.1295363
7496,dsgdb9nsd_007781,-421.0512561
7497,dsgdb9nsd_007782,-365.2641617
7498,dsgdb9nsd_007783,-349.2331749
7499,dsgdb9nsd_007784,-365.2925614
7500,dsgdb9nsd_007785,-385.1531456
7501,dsgdb9nsd_007786,-365.2903947
7502,dsgdb9nsd_007787,-381.3408772
7503,dsgdb9nsd_007788,-401.2043174
7504,dsgdb9nsd_007789,-365.260282
7505,dsgdb9nsd_007790,-401.1658793
7506,dsgdb9nsd_007791,-385.1491444
7507,dsgdb9nsd_007792,-401.2024436
7508,dsgdb9nsd_007793,-421.0627325
7509,dsgdb9nsd_007794,-381.2881191
7510,dsgdb9nsd_007795,-365.2567101
7511,dsgdb9nsd_007796,-381.3168048
7512,dsgdb9nsd_007797,-401.1771791
7513,dsgdb9nsd_007798,-401.1534045
7514,dsgdb9nsd_007799,-385.1212266
7515,dsgdb9nsd_007800,-401.1822438
7516,dsgdb9nsd_007801,-421.0427182
7517,dsgdb9nsd_007802,-401.1660204
7518,dsgdb9nsd_007803,-421.0546501
7519,dsgdb9nsd_007804,-365.2508932
7520,dsgdb9nsd_007805,-381.3092243
7521,dsgdb9nsd_007806,-381.2789356
7522,dsgdb9nsd_007807,-401.1680964
7523,dsgdb9nsd_007808,-385.1340559
7524,dsgdb9nsd_007809,-401.1908902
7525,dsgdb9nsd_007810,-401.1608362
7526,dsgdb9nsd_007811,-421.049307
7527,dsgdb9nsd_007812,-401.1570273
7528,dsgdb9nsd_007813,-421.0207528
7529,dsgdb9nsd_007814,-349.2087993
7530,dsgdb9nsd_007815,-385.0991035
7531,dsgdb9nsd_007816,-313.3074249
7532,dsgdb9nsd_007817,-365.2635044
7533,dsgdb9nsd_007818,-349.199168
7534,dsgdb9nsd_007819,-349.2033006
7535,dsgdb9nsd_007820,-386.3372787
7536,dsgdb9nsd_007821,-386.3343397
7537,dsgdb9nsd_007822,-314.5362472
7538,dsgdb9nsd_007823,-350.4373493
7539,dsgdb9nsd_007824,-350.4376076
7540,dsgdb9nsd_007825,-350.4335776
7541,dsgdb9nsd_007826,-386.3402363
7542,dsgdb9nsd_007827,-350.4295468
7543,dsgdb9nsd_007828,-386.3288178
7544,dsgdb9nsd_007829,-386.3294161
7545,dsgdb9nsd_007830,-386.3381029
7546,dsgdb9nsd_007831,-422.228585
7547,dsgdb9nsd_007832,-314.4939212
7548,dsgdb9nsd_007833,-350.393316
7549,dsgdb9nsd_007834,-330.513275
7550,dsgdb9nsd_007835,-350.3979507
7551,dsgdb9nsd_007836,-350.391646
7552,dsgdb9nsd_007837,-386.2902047
7553,dsgdb9nsd_007838,-350.3958272
7554,dsgdb9nsd_007839,-386.2973997
7555,dsgdb9nsd_007840,-366.4163445
7556,dsgdb9nsd_007841,-386.3004546
7557,dsgdb9nsd_007842,-366.4218033
7558,dsgdb9nsd_007843,-401.1203743
7559,dsgdb9nsd_007844,-385.093396
7560,dsgdb9nsd_007845,-401.1524849
7561,dsgdb9nsd_007846,-421.0145914
7562,dsgdb9nsd_007847,-349.1924324
7563,dsgdb9nsd_007848,-365.2551901
7564,dsgdb9nsd_007849,-365.253153
7565,dsgdb9nsd_007850,-381.3050506
7566,dsgdb9nsd_007851,-365.2266827
7567,dsgdb9nsd_007852,-385.1192076
7568,dsgdb9nsd_007853,-401.1732315
7569,dsgdb9nsd_007854,-365.2146527
7570,dsgdb9nsd_007855,-381.2808717
7571,dsgdb9nsd_007856,-365.2269389
7572,dsgdb9nsd_007857,-381.2918251
7573,dsgdb9nsd_007859,-385.0964031
7574,dsgdb9nsd_007860,-401.1617735
7575,dsgdb9nsd_007861,-365.2128325
7576,dsgdb9nsd_007862,-381.2747281
7577,dsgdb9nsd_007863,-401.1542946
7578,dsgdb9nsd_007864,-417.2033934
7579,dsgdb9nsd_007865,-437.0685536
7580,dsgdb9nsd_007867,-348.0075695
7581,dsgdb9nsd_007868,-364.0699878
7582,dsgdb9nsd_007869,-378.8818913
7583,dsgdb9nsd_007870,-382.6979662
7584,dsgdb9nsd_007871,-398.7586138
7585,dsgdb9nsd_007872,-398.7496271
7586,dsgdb9nsd_007873,-378.8982502
7587,dsgdb9nsd_007874,-398.7643145
7588,dsgdb9nsd_007875,-382.7116311
7589,dsgdb9nsd_007876,-378.8982513
7590,dsgdb9nsd_007877,-398.7841881
7591,dsgdb9nsd_007878,-398.7647812
7592,dsgdb9nsd_007879,-394.9441163
7593,dsgdb9nsd_007880,-414.810268
7594,dsgdb9nsd_007881,-398.7632447
7595,dsgdb9nsd_007882,-394.9467556
7596,dsgdb9nsd_007883,-414.8331981
7597,dsgdb9nsd_007884,-414.8146039
7598,dsgdb9nsd_007885,-383.9017676
7599,dsgdb9nsd_007886,-399.9627429
7600,dsgdb9nsd_007887,-348.0037199
7601,dsgdb9nsd_007888,-364.06676
7602,dsgdb9nsd_007889,-360.2289992
7603,dsgdb9nsd_007890,-380.1211954
7604,dsgdb9nsd_007891,-399.9865044
7605,dsgdb9nsd_007892,-396.1657497
7606,dsgdb9nsd_007893,-364.061118
7607,dsgdb9nsd_007894,-380.0950002
7608,dsgdb9nsd_007895,-399.9549133
7609,dsgdb9nsd_007896,-383.9150459
7610,dsgdb9nsd_007897,-399.9790772
7611,dsgdb9nsd_007898,-419.8409683
7612,dsgdb9nsd_007899,-415.9951438
7613,dsgdb9nsd_007900,-435.8856811
7614,dsgdb9nsd_007901,-455.768905
7615,dsgdb9nsd_007902,-399.9259871
7616,dsgdb9nsd_007903,-419.8143039
7617,dsgdb9nsd_007904,-383.9109123
7618,dsgdb9nsd_007905,-348.0121678
7619,dsgdb9nsd_007906,-380.1025878
7620,dsgdb9nsd_007907,-364.0698507
7621,dsgdb9nsd_007908,-364.0475162
7622,dsgdb9nsd_007909,-383.9371912
7623,dsgdb9nsd_007910,-383.9102082
7624,dsgdb9nsd_007911,-348.0119899
7625,dsgdb9nsd_007912,-364.0606087
7626,dsgdb9nsd_007913,-364.0685248
7627,dsgdb9nsd_007914,-380.1114841
7628,dsgdb9nsd_007915,-364.0466874
7629,dsgdb9nsd_007916,-380.0889787
7630,dsgdb9nsd_007917,-383.9368894
7631,dsgdb9nsd_007918,-399.9816405
7632,dsgdb9nsd_007919,-399.9627411
7633,dsgdb9nsd_007920,-380.122677
7634,dsgdb9nsd_007921,-399.9848188
7635,dsgdb9nsd_007922,-383.9261402
7636,dsgdb9nsd_007923,-380.1225995
7637,dsgdb9nsd_007924,-400.0133375
7638,dsgdb9nsd_007925,-399.9848103
7639,dsgdb9nsd_007926,-396.1664191
7640,dsgdb9nsd_007927,-399.9878299
7641,dsgdb9nsd_007928,-396.1728027
7642,dsgdb9nsd_007929,-416.0637109
7643,dsgdb9nsd_007930,-416.0366477
7644,dsgdb9nsd_007931,-399.9611803
7645,dsgdb9nsd_007932,-396.1451318
7646,dsgdb9nsd_007933,-416.0356239
7647,dsgdb9nsd_007934,-419.8504999
7648,dsgdb9nsd_007935,-416.0385559
7649,dsgdb9nsd_007936,-435.9000709
7650,dsgdb9nsd_007937,-396.1664744
7651,dsgdb9nsd_007938,-416.0302988
7652,dsgdb9nsd_007939,-399.9823248
7653,dsgdb9nsd_007940,-396.1592885
7654,dsgdb9nsd_007941,-416.0573185
7655,dsgdb9nsd_007942,-416.0157769
7656,dsgdb9nsd_007943,-416.0444448
7657,dsgdb9nsd_007944,-416.0164142
7658,dsgdb9nsd_007945,-416.0209367
7659,dsgdb9nsd_007946,-435.8816159
7660,dsgdb9nsd_007947,-419.8264369
7661,dsgdb9nsd_007948,-416.0228434
7662,dsgdb9nsd_007949,-435.911111
7663,dsgdb9nsd_007950,-435.8834788
7664,dsgdb9nsd_007951,-365.2659438
7665,dsgdb9nsd_007952,-349.227366
7666,dsgdb9nsd_007953,-385.1282628
7667,dsgdb9nsd_007954,-365.2459483
7668,dsgdb9nsd_007955,-365.290222
7669,dsgdb9nsd_007956,-385.1562239
7670,dsgdb9nsd_007957,-401.1926284
7671,dsgdb9nsd_007958,-381.3395843
7672,dsgdb9nsd_007959,-401.2074464
7673,dsgdb9nsd_007960,-401.1653756
7674,dsgdb9nsd_007961,-401.1764895
7675,dsgdb9nsd_007962,-421.0554974
7676,dsgdb9nsd_007963,-421.0729633
7677,dsgdb9nsd_007964,-421.0344771
7678,dsgdb9nsd_007965,-349.208985
7679,dsgdb9nsd_007966,-313.3072713
7680,dsgdb9nsd_007967,-383.9136036
7681,dsgdb9nsd_007968,-348.0136657
7682,dsgdb9nsd_007969,-364.0622289
7683,dsgdb9nsd_007970,-364.0642288
7684,dsgdb9nsd_007971,-380.1065427
7685,dsgdb9nsd_007972,-399.9639811
7686,dsgdb9nsd_007973,-385.1097629
7687,dsgdb9nsd_007974,-349.204167
7688,dsgdb9nsd_007975,-313.300593
7689,dsgdb9nsd_007976,-349.2049046
7690,dsgdb9nsd_007977,-365.2673417
7691,dsgdb9nsd_007978,-381.31303
7692,dsgdb9nsd_007979,-385.1272515
7693,dsgdb9nsd_007980,-365.2658105
7694,dsgdb9nsd_007981,-349.2314416
7695,dsgdb9nsd_007982,-365.2938616
7696,dsgdb9nsd_007983,-385.1598586
7697,dsgdb9nsd_007984,-401.191561
7698,dsgdb9nsd_007985,-401.1705936
7699,dsgdb9nsd_007986,-385.1318838
7700,dsgdb9nsd_007987,-401.1947205
7701,dsgdb9nsd_007988,-421.0588944
7702,dsgdb9nsd_007989,-385.1307567
7703,dsgdb9nsd_007990,-365.2879483
7704,dsgdb9nsd_007991,-381.3355494
7705,dsgdb9nsd_007992,-401.2034041
7706,dsgdb9nsd_007993,-365.2428755
7707,dsgdb9nsd_007994,-401.1726727
7708,dsgdb9nsd_007995,-421.0616252
7709,dsgdb9nsd_007996,-401.1425714
7710,dsgdb9nsd_007997,-401.1872853
7711,dsgdb9nsd_007998,-421.0302052
7712,dsgdb9nsd_007999,-385.1060203
7713,dsgdb9nsd_008000,-313.3024902
7714,dsgdb9nsd_008001,-349.2049474
7715,dsgdb9nsd_008002,-349.2041326
7716,dsgdb9nsd_008003,-349.2046444
7717,dsgdb9nsd_008004,-314.5252144
7718,dsgdb9nsd_008005,-350.4304208
7719,dsgdb9nsd_008006,-350.4295093
7720,dsgdb9nsd_008007,-386.332064
7721,dsgdb9nsd_008008,-386.3338583
7722,dsgdb9nsd_008009,-350.4265212
7723,dsgdb9nsd_008010,-386.3359404
7724,dsgdb9nsd_008011,-386.338311
7725,dsgdb9nsd_008012,-422.2376285
7726,dsgdb9nsd_008013,-383.8583184
7727,dsgdb9nsd_008014,-364.0012698
7728,dsgdb9nsd_008015,-347.9583023
7729,dsgdb9nsd_008016,-364.0217483
7730,dsgdb9nsd_008017,-383.8937555
7731,dsgdb9nsd_008018,-364.0039766
7732,dsgdb9nsd_008019,-380.0214975
7733,dsgdb9nsd_008020,-399.9133733
7734,dsgdb9nsd_008021,-380.0178124
7735,dsgdb9nsd_008022,-399.8900024
7736,dsgdb9nsd_008023,-383.849382
7737,dsgdb9nsd_008024,-399.9109433
7738,dsgdb9nsd_008025,-419.7807929
7739,dsgdb9nsd_008026,-383.8592778
7740,dsgdb9nsd_008027,-399.881351
7741,dsgdb9nsd_008028,-419.7480367
7742,dsgdb9nsd_008029,-385.06118
7743,dsgdb9nsd_008030,-349.1591933
7744,dsgdb9nsd_008031,-385.0532639
7745,dsgdb9nsd_008032,-313.2567267
7746,dsgdb9nsd_008033,-349.1576436
7747,dsgdb9nsd_008034,-349.159385
7748,dsgdb9nsd_008035,-349.1590574
7749,dsgdb9nsd_008036,-385.0590372
7750,dsgdb9nsd_008037,-349.1642681
7751,dsgdb9nsd_008038,-385.0623738
7752,dsgdb9nsd_008039,-365.1802686
7753,dsgdb9nsd_008040,-365.1814878
7754,dsgdb9nsd_008041,-385.0611293
7755,dsgdb9nsd_008042,-420.9530689
7756,dsgdb9nsd_008043,-310.746743
7757,dsgdb9nsd_008044,-326.8451791
7758,dsgdb9nsd_008045,-342.8663688
7759,dsgdb9nsd_008046,-346.6349908
7760,dsgdb9nsd_008047,-362.7322557
7761,dsgdb9nsd_008048,-326.7573059
7762,dsgdb9nsd_008049,-342.85327
7763,dsgdb9nsd_008050,-358.8897633
7764,dsgdb9nsd_008051,-346.6489939
7765,dsgdb9nsd_008052,-362.7469113
7766,dsgdb9nsd_008053,-362.6621404
7767,dsgdb9nsd_008054,-378.7574048
7768,dsgdb9nsd_008055,-347.9209112
7769,dsgdb9nsd_008056,-363.9634618
7770,dsgdb9nsd_008057,-383.8131981
7771,dsgdb9nsd_008058,-363.9305764
7772,dsgdb9nsd_008059,-383.8243491
7773,dsgdb9nsd_008060,-399.8363821
7774,dsgdb9nsd_008061,-349.1295489
7775,dsgdb9nsd_008062,-385.0231449
7776,dsgdb9nsd_008063,-365.1452875
7777,dsgdb9nsd_008064,-313.2327441
7778,dsgdb9nsd_008065,-349.1238899
7779,dsgdb9nsd_008066,-349.1368519
7780,dsgdb9nsd_008067,-365.1533618
7781,dsgdb9nsd_008068,-349.1290942
7782,dsgdb9nsd_008069,-385.0188984
7783,dsgdb9nsd_008070,-385.0330872
7784,dsgdb9nsd_008071,-385.0364017
7785,dsgdb9nsd_008072,-401.0512331
7786,dsgdb9nsd_008073,-312.0548392
7787,dsgdb9nsd_008074,-364.011528
7788,dsgdb9nsd_008075,-347.9546055
7789,dsgdb9nsd_008076,-347.9593715
7790,dsgdb9nsd_008077,-312.0545439
7791,dsgdb9nsd_008078,-364.0097828
7792,dsgdb9nsd_008079,-347.9546047
7793,dsgdb9nsd_008080,-347.9575168
7794,dsgdb9nsd_008081,-363.971289
7795,dsgdb9nsd_008082,-313.2853519
7796,dsgdb9nsd_008083,-349.1813083
7797,dsgdb9nsd_008084,-349.1795352
7798,dsgdb9nsd_008085,-349.1784772
7799,dsgdb9nsd_008086,-385.0790088
7800,dsgdb9nsd_008087,-349.1916783
7801,dsgdb9nsd_008088,-385.0832585
7802,dsgdb9nsd_008089,-365.195104
7803,dsgdb9nsd_008090,-349.1901496
7804,dsgdb9nsd_008091,-385.0827716
7805,dsgdb9nsd_008092,-385.0824216
7806,dsgdb9nsd_008093,-383.8609172
7807,dsgdb9nsd_008094,-399.9095746
7808,dsgdb9nsd_008095,-399.8875671
7809,dsgdb9nsd_008096,-419.7766222
7810,dsgdb9nsd_008097,-363.988899
7811,dsgdb9nsd_008098,-347.9594265
7812,dsgdb9nsd_008099,-383.8562121
7813,dsgdb9nsd_008100,-364.0094071
7814,dsgdb9nsd_008101,-383.8807401
7815,dsgdb9nsd_008102,-363.9975935
7816,dsgdb9nsd_008103,-363.9780979
7817,dsgdb9nsd_008104,-419.7571547
7818,dsgdb9nsd_008105,-385.0632253
7819,dsgdb9nsd_008106,-313.2521925
7820,dsgdb9nsd_008107,-349.1510461
7821,dsgdb9nsd_008108,-349.1529293
7822,dsgdb9nsd_008109,-349.1569055
7823,dsgdb9nsd_008110,-385.0553529
7824,dsgdb9nsd_008111,-365.1692677
7825,dsgdb9nsd_008112,-349.1562543
7826,dsgdb9nsd_008113,-385.0538745
7827,dsgdb9nsd_008114,-385.0561031
7828,dsgdb9nsd_008115,-365.1792394
7829,dsgdb9nsd_008116,-401.071905
7830,dsgdb9nsd_008117,-420.9613455
7831,dsgdb9nsd_008118,-364.0210629
7832,dsgdb9nsd_008119,-383.893969
7833,dsgdb9nsd_008120,-364.0213946
7834,dsgdb9nsd_008121,-347.9883861
7835,dsgdb9nsd_008122,-364.047443
7836,dsgdb9nsd_008123,-383.9120707
7837,dsgdb9nsd_008124,-364.0456044
7838,dsgdb9nsd_008125,-380.0923053
7839,dsgdb9nsd_008126,-399.9582613
7840,dsgdb9nsd_008127,-364.0176935
7841,dsgdb9nsd_008128,-399.9234752
7842,dsgdb9nsd_008129,-383.9082728
7843,dsgdb9nsd_008130,-399.9561198
7844,dsgdb9nsd_008131,-419.8202626
7845,dsgdb9nsd_008132,-364.01288
7846,dsgdb9nsd_008133,-383.8870435
7847,dsgdb9nsd_008134,-399.9435798
7848,dsgdb9nsd_008135,-399.9150359
7849,dsgdb9nsd_008136,-419.8053784
7850,dsgdb9nsd_008137,-380.0647033
7851,dsgdb9nsd_008138,-312.0605928
7852,dsgdb9nsd_008139,-328.090031
7853,dsgdb9nsd_008140,-347.9633751
7854,dsgdb9nsd_008141,-347.9586707
7855,dsgdb9nsd_008142,-364.0198785
7856,dsgdb9nsd_008143,-380.0660879
7857,dsgdb9nsd_008144,-312.0604936
7858,dsgdb9nsd_008145,-347.9595523
7859,dsgdb9nsd_008146,-328.0899329
7860,dsgdb9nsd_008147,-347.9630963
7861,dsgdb9nsd_008148,-364.0213712
7862,dsgdb9nsd_008149,-365.2259403
7863,dsgdb9nsd_008150,-385.0928868
7864,dsgdb9nsd_008151,-349.189864
7865,dsgdb9nsd_008152,-365.2163442
7866,dsgdb9nsd_008153,-349.1822853
7867,dsgdb9nsd_008154,-385.0806786
7868,dsgdb9nsd_008155,-313.2838124
7869,dsgdb9nsd_008156,-349.1856137
7870,dsgdb9nsd_008157,-349.1829452
7871,dsgdb9nsd_008158,-349.1948044
7872,dsgdb9nsd_008159,-385.0854288
7873,dsgdb9nsd_008160,-385.0887775
7874,dsgdb9nsd_008161,-347.9795515
7875,dsgdb9nsd_008162,-364.0257887
7876,dsgdb9nsd_008163,-364.0081866
7877,dsgdb9nsd_008164,-383.8973999
7878,dsgdb9nsd_008165,-383.8733584
7879,dsgdb9nsd_008166,-363.9924775
7880,dsgdb9nsd_008167,-399.9307111
7881,dsgdb9nsd_008168,-383.8854362
7882,dsgdb9nsd_008169,-399.9314547
7883,dsgdb9nsd_008170,-399.9132819
7884,dsgdb9nsd_008171,-419.8009695
7885,dsgdb9nsd_008172,-399.8982106
7886,dsgdb9nsd_008173,-312.0289791
7887,dsgdb9nsd_008174,-347.9248219
7888,dsgdb9nsd_008175,-347.9320264
7889,dsgdb9nsd_008176,-349.180332
7890,dsgdb9nsd_008177,-385.07923
7891,dsgdb9nsd_008178,-313.2773367
7892,dsgdb9nsd_008179,-349.1774071
7893,dsgdb9nsd_008180,-349.1816069
7894,dsgdb9nsd_008181,-365.1964089
7895,dsgdb9nsd_008182,-349.1739495
7896,dsgdb9nsd_008183,-385.0748289
7897,dsgdb9nsd_008184,-385.085206
7898,dsgdb9nsd_008185,-401.1002391
7899,dsgdb9nsd_008186,-313.2530394
7900,dsgdb9nsd_008187,-349.1553309
7901,dsgdb9nsd_008188,-349.1503309
7902,dsgdb9nsd_008189,-349.1453219
7903,dsgdb9nsd_008190,-385.0449134
7904,dsgdb9nsd_008191,-349.1558389
7905,dsgdb9nsd_008192,-385.059208
7906,dsgdb9nsd_008193,-385.0512418
7907,dsgdb9nsd_008194,-385.0465931
7908,dsgdb9nsd_008195,-420.9465127
7909,dsgdb9nsd_008196,-312.0566857
7910,dsgdb9nsd_008197,-364.0151148
7911,dsgdb9nsd_008198,-347.9560145
7912,dsgdb9nsd_008199,-347.9566694
7913,dsgdb9nsd_008200,-328.0874615
7914,dsgdb9nsd_008201,-347.9626984
7915,dsgdb9nsd_008202,-383.8550336
7916,dsgdb9nsd_008203,-313.2906634
7917,dsgdb9nsd_008204,-349.1865401
7918,dsgdb9nsd_008205,-349.185047
7919,dsgdb9nsd_008206,-385.0822271
7920,dsgdb9nsd_008207,-349.1913738
7921,dsgdb9nsd_008208,-385.084201
7922,dsgdb9nsd_008209,-385.0852554
7923,dsgdb9nsd_008210,-349.2015163
7924,dsgdb9nsd_008211,-365.2169255
7925,dsgdb9nsd_008212,-385.0916766
7926,dsgdb9nsd_008213,-385.0911127
7927,dsgdb9nsd_008214,-420.982803
7928,dsgdb9nsd_008215,-365.2337812
7929,dsgdb9nsd_008216,-401.1260547
7930,dsgdb9nsd_008217,-349.1969934
7931,dsgdb9nsd_008218,-385.0958423
7932,dsgdb9nsd_008219,-385.091445
7933,dsgdb9nsd_008220,-365.2189753
7934,dsgdb9nsd_008221,-365.2585749
7935,dsgdb9nsd_008222,-401.1507905
7936,dsgdb9nsd_008223,-385.1261616
7937,dsgdb9nsd_008224,-421.0174193
7938,dsgdb9nsd_008225,-365.2579174
7939,dsgdb9nsd_008226,-401.1612752
7940,dsgdb9nsd_008227,-401.1526719
7941,dsgdb9nsd_008228,-381.2850359
7942,dsgdb9nsd_008229,-381.3097667
7943,dsgdb9nsd_008230,-417.2022799
7944,dsgdb9nsd_008231,-401.1802763
7945,dsgdb9nsd_008232,-437.0717457
7946,dsgdb9nsd_008236,-365.2287429
7947,dsgdb9nsd_008237,-314.4962459
7948,dsgdb9nsd_008238,-350.3964892
7949,dsgdb9nsd_008239,-350.3905411
7950,dsgdb9nsd_008240,-350.3972695
7951,dsgdb9nsd_008241,-386.289252
7952,dsgdb9nsd_008242,-350.3993527
7953,dsgdb9nsd_008243,-386.2994079
7954,dsgdb9nsd_008244,-386.2944761
7955,dsgdb9nsd_008245,-362.7467756
7956,dsgdb9nsd_008246,-378.8428922
7957,dsgdb9nsd_008247,-346.707996
7958,dsgdb9nsd_008248,-362.7706903
7959,dsgdb9nsd_008249,-382.639208
7960,dsgdb9nsd_008250,-362.8052512
7961,dsgdb9nsd_008251,-378.867232
7962,dsgdb9nsd_008252,-398.7345826
7963,dsgdb9nsd_008253,-362.7246402
7964,dsgdb9nsd_008254,-378.8203532
7965,dsgdb9nsd_008255,-399.9242112
7966,dsgdb9nsd_008256,-399.9159604
7967,dsgdb9nsd_008257,-383.8840987
7968,dsgdb9nsd_008258,-399.9461837
7969,dsgdb9nsd_008259,-419.8166708
7970,dsgdb9nsd_008260,-399.9036093
7971,dsgdb9nsd_008261,-399.9477085
7972,dsgdb9nsd_008262,-419.8067969
7973,dsgdb9nsd_008263,-362.7555136
7974,dsgdb9nsd_008264,-346.7195688
7975,dsgdb9nsd_008265,-362.7787194
7976,dsgdb9nsd_008266,-382.64821
7977,dsgdb9nsd_008267,-312.0214992
7978,dsgdb9nsd_008268,-347.920394
7979,dsgdb9nsd_008269,-347.9228285
7980,dsgdb9nsd_008270,-312.009735
7981,dsgdb9nsd_008271,-347.9120108
7982,dsgdb9nsd_008272,-328.1087034
7983,dsgdb9nsd_008273,-364.0099583
7984,dsgdb9nsd_008274,-344.1272643
7985,dsgdb9nsd_008275,-347.9104212
7986,dsgdb9nsd_008276,-364.0090804
7987,dsgdb9nsd_008277,-363.9299762
7988,dsgdb9nsd_008278,-380.0268181
7989,dsgdb9nsd_008279,-365.2506691
7990,dsgdb9nsd_008280,-385.1104607
7991,dsgdb9nsd_008281,-349.1871781
7992,dsgdb9nsd_008282,-385.0901976
7993,dsgdb9nsd_008283,-365.209432
7994,dsgdb9nsd_008284,-381.2728449
7995,dsgdb9nsd_008285,-381.2402952
7996,dsgdb9nsd_008286,-401.1315968
7997,dsgdb9nsd_008287,-401.1492088
7998,dsgdb9nsd_008288,-401.1185238
7999,dsgdb9nsd_008289,-421.0096807
8000,dsgdb9nsd_008290,-385.0872193
8001,dsgdb9nsd_008291,-401.1090979
8002,dsgdb9nsd_008292,-365.2365721
8003,dsgdb9nsd_008293,-365.2408762
8004,dsgdb9nsd_008294,-349.1993997
8005,dsgdb9nsd_008295,-365.2619325
8006,dsgdb9nsd_008296,-385.1338789
8007,dsgdb9nsd_008297,-365.2199017
8008,dsgdb9nsd_008298,-385.0952825
8009,dsgdb9nsd_008299,-401.1266158
8010,dsgdb9nsd_008300,-385.0887651
8011,dsgdb9nsd_008301,-401.1512187
8012,dsgdb9nsd_008302,-421.0194277
8013,dsgdb9nsd_008303,-401.1370663
8014,dsgdb9nsd_008304,-385.0956787
8015,dsgdb9nsd_008305,-401.1576712
8016,dsgdb9nsd_008306,-421.0299675
8017,dsgdb9nsd_008307,-401.1175539
8018,dsgdb9nsd_008308,-350.3966797
8019,dsgdb9nsd_008309,-386.3014421
8020,dsgdb9nsd_008310,-314.5001335
8021,dsgdb9nsd_008311,-350.4050004
8022,dsgdb9nsd_008312,-350.4017904
8023,dsgdb9nsd_008313,-350.397754
8024,dsgdb9nsd_008314,-386.2976026
8025,dsgdb9nsd_008315,-366.416055
8026,dsgdb9nsd_008316,-350.3894553
8027,dsgdb9nsd_008317,-386.2919825
8028,dsgdb9nsd_008318,-386.2904011
8029,dsgdb9nsd_008319,-386.2975389
8030,dsgdb9nsd_008320,-402.3216555
8031,dsgdb9nsd_008321,-364.0019276
8032,dsgdb9nsd_008322,-399.8923008
8033,dsgdb9nsd_008323,-347.9565393
8034,dsgdb9nsd_008324,-364.0221091
